contest_id	in_contest_id	name	type	points	rating	tags
385	A	Bear and Raspberry	PROGRAMMING	500.0	1000	brute force/greedy/implementation
386	B	Fly, freebies, fly!	PROGRAMMING	1000.0	1400	binary search/brute force/implementation
380	A	Sereja and Prefixes	PROGRAMMING	500.0	1600	binary search/brute force
379	D	New Year Letter	PROGRAMMING	2000.0	2000	bitmasks/brute force/dp
378	A	Playing with Dice	PROGRAMMING	500.0	800	brute force
372	B	Counting Rectangles is Fun	PROGRAMMING	1000.0	1900	brute force/divide and conquer/dp
371	C	Hamburgers	PROGRAMMING	1500.0	1600	binary search/brute force
370	D	Broken Monitor	PROGRAMMING	3000.0	2100	brute force/constructive algorithms/greedy/implementation
366	E	Dima and Magic Guitar	PROGRAMMING	2500.0	2200	brute force/implementation/math
366	B	Dima and To-do List	PROGRAMMING	1000.0	1200	brute force/implementation
364	D	Ghd	PROGRAMMING	2000.0	2900	brute force/math/probabilities
364	C	Beautiful Set	PROGRAMMING	1500.0	2300	brute force/number theory
363	E	Two Circles	PROGRAMMING	2500.0	2500	brute force/data structures/implementation
363	B	Fence	PROGRAMMING	1000.0	1100	brute force/dp
359	D	Pair of Numbers	PROGRAMMING	2500.0	2000	binary search/brute force/data structures/math/two pointers
358	E	Dima and Kicks	PROGRAMMING	3000.0	2300	brute force/dsu/graphs/implementation
358	B	Dima and Text Messages	PROGRAMMING	1000.0	1500	brute force/strings
358	A	Dima and Continuous Line	PROGRAMMING	500.0	1400	brute force/implementation
357	A	Group of Students	PROGRAMMING	500.0	1000	brute force/greedy/implementation
354	C	Vasya and Beautiful Arrays	PROGRAMMING	1500.0	2100	brute force/dp/number theory
354	A	Vasya and Robot	PROGRAMMING	500.0	1500	brute force/greedy/math
352	A	Jeff and Digits	PROGRAMMING	500.0	1000	brute force/implementation/math
350	E	Wrong Floyd	PROGRAMMING	3000.0	2200	brute force/constructive algorithms/dfs and similar/graphs
350	A	TL	PROGRAMMING	500.0	1200	brute force/greedy/implementation
348	C	Subset Sums	PROGRAMMING	1500.0	2500	brute force/data structures
347	B	Fixed Points	PROGRAMMING	1000.0	1100	brute force/implementation/math
343	E	Pumping Stations	PROGRAMMING	2500.0	2900	brute force/dfs and similar/divide and conquer/flows/graphs/greedy/trees
344	B	Simple Molecules	PROGRAMMING	1000.0	1200	brute force/graphs/math
342	B	Xenia and Spies	PROGRAMMING	1000.0	1500	brute force/greedy/implementation
340	B	Maximal Area Quadrilateral	PROGRAMMING	3000.0	2100	brute force/geometry
337	E	Divisor Tree	PROGRAMMING	2500.0	2200	brute force/number theory/trees
336	C	Vasily the Bear and Sequence	PROGRAMMING	1500.0	1800	brute force/greedy/implementation/number theory
335	D	Rectangles and Square	PROGRAMMING	2000.0	2400	brute force/dp
333	E	Summer Earnings	PROGRAMMING	2500.0	2500	binary search/bitmasks/brute force/geometry/sortings
333	D	Characteristics of Rectangles	PROGRAMMING	2000.0	2100	binary search/bitmasks/brute force/implementation/sortings
333	C	Lucky Tickets	PROGRAMMING	1500.0	2700	brute force/constructive algorithms
330	A	Cakeminator	PROGRAMMING	500.0	800	brute force/implementation
331	A1	Oh Sweet Beaverette	PROGRAMMING	30.0	1400	brute force/implementation
327	A	Flipping Game	PROGRAMMING	500.0	1200	brute force/dp/implementation
320	A	Magic Numbers	PROGRAMMING	500.0	900	brute force/greedy
317	B	Ants	PROGRAMMING	1000.0	2000	brute force/implementation
317	A	Perfect Pair	PROGRAMMING	500.0	1600	brute force
316	E1	Summer Homework	PROGRAMMING	30.0	1500	brute force/data structures
316	D1	PE Lesson	PROGRAMMING	30.0	2300	brute force/dp
316	B1	EKG	PROGRAMMING	30.0	1500	brute force/dfs and similar
315	A	Sereja and Bottles	PROGRAMMING	500.0	1400	brute force
311	C	Fetch the Treasure	PROGRAMMING	1500.0	2500	brute force/data structures/graphs/shortest paths
305	B	Continued Fractions	PROGRAMMING	1000.0	1700	brute force/implementation/math
305	A	Strange Addition	PROGRAMMING	500.0	1600	brute force/constructive algorithms/implementation
309	D	Tennis Rackets	PROGRAMMING	2000.0	2700	brute force/geometry
304	B	Calendar	PROGRAMMING	1000.0	1300	brute force/implementation
304	A	Pythagorean Theorem II	PROGRAMMING	500.0	1200	brute force/math
303	C	Minimum Modular	PROGRAMMING	2000.0	2400	brute force/graphs/math/number theory
300	C	Beautiful Numbers	PROGRAMMING	2000.0	1800	brute force/combinatorics
300	B	Coach	PROGRAMMING	1000.0	1500	brute force/dfs and similar/graphs
300	A	Array	PROGRAMMING	500.0	1100	brute force/constructive algorithms/implementation
299	B	Ksusha the Squirrel	PROGRAMMING	1000.0	900	brute force/implementation
299	A	Ksusha and Array	PROGRAMMING	500.0	1000	brute force/number theory/sortings
293	C	Cube Problem	PROGRAMMING	1500.0	2400	brute force/math/number theory
293	B	Distinct Paths	PROGRAMMING	1500.0	2700	brute force/combinatorics
298	B	Sail	PROGRAMMING	500.0	1200	brute force/greedy/implementation
292	C	Beautiful IP Addresses	PROGRAMMING	1500.0	2000	brute force
291	C	Network Mask	PROGRAMMING	1500.0	1600	*special/bitmasks/brute force/implementation
294	D	Shaass and Painter Robot	PROGRAMMING	2000.0	2500	brute force/implementation/number theory
289	B	Polo the Penguin and Matrix	PROGRAMMING	1000.0	1400	brute force/dp/implementation/sortings/ternary search
289	A	Polo the Penguin and Segments 	PROGRAMMING	500.0	1100	brute force/implementation
287	A	IQ Test	PROGRAMMING	500.0	1100	brute force/implementation
284	B	Cows and Poker Game	PROGRAMMING	1000.0	1000	brute force/implementation
281	B	Nearest Fraction	PROGRAMMING	1000.0	1700	brute force/implementation/two pointers
279	B	Books	PROGRAMMING	1000.0	1400	binary search/brute force/implementation/two pointers
279	A	Point on Spiral	PROGRAMMING	500.0	1400	brute force/geometry/implementation
278	B	New Problem	PROGRAMMING	1000.0	1500	brute force/strings
274	C	The Last Hole!	PROGRAMMING	1500.0	2600	brute force/geometry
271	B	Prime Matrix	PROGRAMMING	1000.0	1300	binary search/brute force/math/number theory
271	A	Beautiful Year	PROGRAMMING	500.0	800	brute force
268	A	Games	PROGRAMMING	500.0	800	brute force
263	E	Rhombus	PROGRAMMING	3000.0	2500	brute force/data structures/dp
263	C	Circle of Numbers	PROGRAMMING	2500.0	2000	brute force/dfs and similar/implementation
261	E	Maxim and Calculator	PROGRAMMING	2500.0	2800	brute force/dp/two pointers
257	C	View Angle	PROGRAMMING	1500.0	1800	brute force/geometry/math
260	E	Dividing Kingdom	PROGRAMMING	2500.0	2500	binary search/brute force/data structures
260	B	Ancient Prophesy	PROGRAMMING	1000.0	1600	brute force/implementation/strings
258	B	Little Elephant and Elections	PROGRAMMING	1000.0	1900	brute force/combinatorics/dp
259	B	Little Elephant and Magic Square	PROGRAMMING	1000.0	1100	brute force/implementation
259	A	Little Elephant and Chess	PROGRAMMING	500.0	1000	brute force/strings
255	C	Almost Arithmetical Progression	PROGRAMMING	1500.0	1500	brute force/dp
254	D	Rats	PROGRAMMING	2000.0	2300	brute force/dfs and similar/graphs/implementation/shortest paths
254	B	Jury Size	PROGRAMMING	1000.0	1500	brute force/implementation
253	D	Table with Letters - 2	PROGRAMMING	2000.0	2000	brute force/two pointers
252	B	Unsorting Array	PROGRAMMING	1000.0	1800	brute force/sortings
252	A	Little Xor	PROGRAMMING	500.0	1100	brute force/implementation
250	E	Mad Joe	PROGRAMMING	2000.0	2000	brute force
246	D	Colorful Graph	PROGRAMMING	2000.0	1600	brute force/dfs and similar/graphs
246	C	Beauty Pageant	PROGRAMMING	1500.0	1600	brute force/constructive algorithms/greedy
245	G	Suggested Friends	PROGRAMMING	-1	2200	brute force/graphs
245	F	Log Stream Analysis	PROGRAMMING	-1	2000	binary search/brute force/implementation/strings
244	B	Undoubtedly Lucky Numbers	PROGRAMMING	1000.0	1600	bitmasks/brute force/dfs and similar
242	A	Heads or Tails	PROGRAMMING	500.0	1100	brute force/implementation
239	B	Easy Tape Programming	PROGRAMMING	1000.0	1500	brute force/implementation
241	F	Race	PROGRAMMING	-1	2300	brute force/implementation
236	A	Boy or Girl	PROGRAMMING	500.0	800	brute force/implementation/strings
233	B	Non-square Equation	PROGRAMMING	1000.0	1400	binary search/brute force/math
231	D	Magic Box	PROGRAMMING	2000.0	1600	brute force/geometry
231	A	Team	PROGRAMMING	500.0	800	brute force/greedy
229	A	Shifts	PROGRAMMING	500.0	1500	brute force/two pointers
228	B	Two Tables	PROGRAMMING	1000.0	1400	brute force/implementation
224	A	Parallelepiped	PROGRAMMING	500.0	1100	brute force/geometry/math
222	A	Shooshuns and Sequence 	PROGRAMMING	500.0	1200	brute force/implementation
219	C	Color Stripe	PROGRAMMING	1500.0	1600	brute force/dp/greedy
217	D	Bitonix' Patrol	PROGRAMMING	3000.0	2900	bitmasks/brute force/combinatorics/dfs and similar/math
217	B	Blackboard Fibonacci	PROGRAMMING	1000.0	2100	brute force/math
217	A	Ice Skating	PROGRAMMING	500.0	1200	brute force/dfs and similar/dsu/graphs
218	A	Mountain Scenery	PROGRAMMING	500.0	1100	brute force/constructive algorithms/implementation
215	C	Crosses	PROGRAMMING	3000.0	2100	brute force/implementation
215	A	Bicycle Chain	PROGRAMMING	500.0	900	brute force/implementation
214	B	Hometask	PROGRAMMING	1000.0	1600	brute force/constructive algorithms/greedy/math
214	A	System of Equations	PROGRAMMING	500.0	800	brute force
205	B	Little Elephant and Sorting	PROGRAMMING	1000.0	1400	brute force/greedy
205	A	Little Elephant and Rozdil	PROGRAMMING	500.0	900	brute force/implementation
203	B	Game on Paper	PROGRAMMING	1000.0	1300	brute force/implementation
203	A	Two Problems	PROGRAMMING	500.0	1200	brute force/implementation
202	B	Brand New Easy Problem	PROGRAMMING	1000.0	1700	brute force
202	A	LLPS	PROGRAMMING	500.0	800	binary search/bitmasks/brute force/greedy/implementation/strings
201	D	Brand New Problem	PROGRAMMING	2000.0	2600	bitmasks/brute force/dp
200	D	Programming Language	PROGRAMMING	1500.0	1800	binary search/brute force/expression parsing/implementation
200	C	Football Championship	PROGRAMMING	2000.0	1800	brute force/implementation
200	A	Cinema	PROGRAMMING	3000.0	2400	brute force/data structures
199	A	Hexadecimal's theorem	PROGRAMMING	500.0	900	brute force/constructive algorithms/implementation/number theory
195	A	Let's Watch Football	PROGRAMMING	500.0	1000	binary search/brute force/math
193	E	Fibonacci Number	PROGRAMMING	2500.0	2900	brute force/math/matrices
193	B	Xor	PROGRAMMING	1000.0	2000	brute force
192	B	Walking in the Rain	PROGRAMMING	1000.0	1100	brute force/implementation
192	A	Funky Numbers	PROGRAMMING	500.0	1300	binary search/brute force/implementation
189	B	Counting Rhombi	PROGRAMMING	1000.0	1300	brute force/math
189	A	Cut Ribbon	PROGRAMMING	500.0	1300	brute force/dp
183	B	Zoo	PROGRAMMING	1000.0	1700	brute force/geometry
182	D	Common Divisors	PROGRAMMING	1000.0	1400	brute force/hashing/implementation/math/strings
177	D1	Encrypting Messages	PROGRAMMING	30.0	1200	brute force
177	C2	Party	PROGRAMMING	70.0	1500	brute force/dfs and similar/dsu/graphs
181	B	Number of Triplets	PROGRAMMING	1000.0	1300	binary search/brute force
181	A	Series of Crimes	PROGRAMMING	500.0	800	brute force/geometry/implementation
175	E	Power Defence	PROGRAMMING	3000.0	2600	brute force/dp/geometry/greedy
175	D	Plane of Tanks: Duel	PROGRAMMING	2500.0	2400	brute force/dp/math/probabilities
175	A	Robot Bicorn Attack	PROGRAMMING	500.0	1400	brute force/implementation
164	D	Minimum Diameter	PROGRAMMING	2500.0	3100	binary search/brute force
173	C	Spiral Maximum	PROGRAMMING	1500.0	1900	brute force/dp
172	A	Phone Code	PROGRAMMING	1000.0	800	*special/brute force/implementation
171	F	ucyhf	PROGRAMMING	-1	1600	*special/brute force/implementation/number theory
171	D	Broken checker	PROGRAMMING	-1	1300	*special/brute force
163	D	Large Refrigerator	PROGRAMMING	2000.0	2900	brute force
165	E	Compatible Numbers	PROGRAMMING	2500.0	2200	bitmasks/brute force/dfs and similar/dp
165	C	Another Problem on Strings	PROGRAMMING	1500.0	1600	binary search/brute force/dp/math/strings/two pointers
161	E	Polycarpus the Safecracker	PROGRAMMING	2500.0	2500	brute force/dp
161	A	Dress'em in Vests!	PROGRAMMING	1000.0	1300	binary search/brute force/greedy/two pointers
159	D	Palindrome pairs	PROGRAMMING	2000.0	1500	*special/brute force/dp/strings
159	C	String Manipulation 1.0	PROGRAMMING	1500.0	1400	*special/binary search/brute force/data structures/strings
158	D	Ice Sculptures	PROGRAMMING	1500.0	1300	*special/brute force/number theory
157	A	Game Outcome	PROGRAMMING	500.0	800	brute force
156	E	Mrs. Hudson's Pancakes	PROGRAMMING	2500.0	3000	brute force/dp
156	A	Message	PROGRAMMING	500.0	1700	brute force
155	A	I_love_\%username\%	PROGRAMMING	500.0	800	brute force
152	D	Frames	PROGRAMMING	2500.0	2600	brute force
146	B	Lucky Mask	PROGRAMMING	1000.0	1300	brute force/implementation
142	C	Help Caretaker	PROGRAMMING	1500.0	2300	brute force/dp
142	A	Help Farmer	PROGRAMMING	500.0	1600	brute force/math
143	A	Help Vasilisa the Wise 2	PROGRAMMING	500.0	1000	brute force/math
140	B	New Year Cards	PROGRAMMING	1000.0	1800	brute force/greedy/implementation
138	E	Hellish Constraints	PROGRAMMING	2500.0	2900	brute force/dp/two pointers
135	D	Cycle	PROGRAMMING	2000.0	2500	brute force/dfs and similar/implementation
135	B	Rectangle and Square	PROGRAMMING	1000.0	1600	brute force/geometry/math
134	B	Pairs of Numbers	PROGRAMMING	1000.0	1900	brute force/dfs and similar/math/number theory
134	A	Average Numbers	PROGRAMMING	500.0	1200	brute force/implementation
129	B	Students and Shoelaces	PROGRAMMING	1000.0	1200	brute force/dfs and similar/graphs/implementation
128	B	String	PROGRAMMING	1500.0	2100	brute force/constructive algorithms/hashing/implementation/string suffix structures/strings
126	E	Pills	PROGRAMMING	2500.0	2900	brute force/flows
126	A	Hot Bath	PROGRAMMING	500.0	1900	binary search/brute force/math
124	B	Permutations	PROGRAMMING	1000.0	1400	brute force/combinatorics/implementation
121	C	Lucky Permutation	PROGRAMMING	1500.0	1900	brute force/combinatorics/number theory
122	B	Lucky Substring	PROGRAMMING	1000.0	1000	brute force/implementation
122	A	Lucky Division	PROGRAMMING	500.0	1000	brute force/number theory
120	D	Three Sons	PROGRAMMING	-1	1400	brute force
120	A	Elevator	PROGRAMMING	-1	1000	brute force/implementation/math
118	C	Fancy Number	PROGRAMMING	1500.0	1900	brute force/greedy/sortings/strings
117	B	Very Interesting Game	PROGRAMMING	1000.0	1800	brute force/number theory
114	B	PFAST Inc.	PROGRAMMING	1000.0	1500	bitmasks/brute force/graphs
113	C	Double Happiness	PROGRAMMING	1500.0	2200	brute force/math/number theory
113	B	Petr#	PROGRAMMING	1000.0	2000	brute force/data structures/hashing/strings
109	E	Lucky Interval	PROGRAMMING	2500.0	2700	brute force/math
109	B	Lucky Probability	PROGRAMMING	1000.0	1900	brute force/probabilities
109	A	Lucky Sum of Digits	PROGRAMMING	500.0	1000	brute force/implementation
106	D	Treasure Island	PROGRAMMING	2000.0	1700	brute force/implementation
106	B	Choosing Laptop	PROGRAMMING	1000.0	1000	brute force/implementation
105	E	Lift and Throw	PROGRAMMING	2500.0	2500	brute force
105	C	Item World	PROGRAMMING	1500.0	2200	brute force/implementation/sortings
105	B	Dark Assembly	PROGRAMMING	1000.0	1800	brute force/probabilities
105	D	Entertaining Geodetics	PROGRAMMING	2000.0	2700	brute force/dsu/implementation
103	D	Time to Raid Cowavans	PROGRAMMING	2000.0	2100	brute force/data structures/sortings
102	A	Clothes	PROGRAMMING	500.0	1200	brute force
98	A	Help Victoria the Wise	PROGRAMMING	500.0	1700	brute force/implementation
97	D	Robot in Basement	PROGRAMMING	2000.0	2700	bitmasks/brute force/implementation
97	A	Domino	PROGRAMMING	500.0	2400	brute force/implementation
96	B	Lucky Numbers (easy)	PROGRAMMING	1000.0	1300	binary search/bitmasks/brute force
93	C	Azembler	PROGRAMMING	1500.0	2500	brute force/implementation
89	C	Chip Play	PROGRAMMING	1000.0	2300	brute force/data structures/implementation
88	A	Chord	PROGRAMMING	500.0	1200	brute force/implementation
86	E	Long sequence	PROGRAMMING	2500.0	2700	brute force/math/matrices
85	D	Sum of Medians	PROGRAMMING	2000.0	2300	binary search/brute force/data structures/implementation
77	A	Heroes	PROGRAMMING	500.0	1400	brute force/implementation
80	A	Panoramix's Prediction	PROGRAMMING	500.0	800	brute force
73	F	Plane of Tanks	PROGRAMMING	2000.0	2900	brute force/geometry
71	D	Solitaire	PROGRAMMING	2000.0	2200	brute force/implementation
72	E	Ali goes shopping	PROGRAMMING	-1	1800	*special/brute force/strings
68	C	Synchrophasotron	PROGRAMMING	1500.0	2200	brute force
66	B	Petya and Countryside	PROGRAMMING	1000.0	1100	brute force/implementation
65	D	Harry Potter and the Sorting Hat	PROGRAMMING	2000.0	2200	brute force/dfs and similar/hashing
65	B	Harry Potter and the History of Magic	PROGRAMMING	1000.0	1700	brute force/greedy/implementation
63	C	Bulls and Cows	PROGRAMMING	1500.0	1700	brute force/implementation
64	E	Prime Segment	PROGRAMMING	-1	1800	*special/brute force
60	D	Savior	PROGRAMMING	2000.0	2500	brute force/dsu/math
60	C	Mushroom Strife	PROGRAMMING	1500.0	2100	brute force/dfs and similar
58	C	Trees	PROGRAMMING	1500.0	1800	brute force
55	B	Smallest number	PROGRAMMING	1000.0	1600	brute force
54	D	Writing a Song	PROGRAMMING	2000.0	2100	brute force/dp/strings
49	D	Game	PROGRAMMING	2000.0	1800	brute force/dp/implementation
48	B	Land Lot	PROGRAMMING	-1	1200	brute force/implementation
47	D	Safe	PROGRAMMING	2000.0	2200	brute force
47	A	Triangular numbers	PROGRAMMING	500.0	800	brute force/math
46	A	Ball Game	PROGRAMMING	-1	800	brute force/implementation
43	E	Race	PROGRAMMING	2500.0	2300	brute force/implementation/two pointers
43	D	Journey	PROGRAMMING	2000.0	2000	brute force/constructive algorithms/implementation
42	C	Safe cracking	PROGRAMMING	1500.0	2200	brute force/constructive algorithms
41	B	Martian Dollar	PROGRAMMING	1000.0	1400	brute force
44	I	Toys	PROGRAMMING	-1	2300	brute force/combinatorics
38	C	Blinds	PROGRAMMING	-1	1400	brute force
38	B	Chess	PROGRAMMING	-1	1200	brute force/implementation/math
